1624093200000,2021-06-19 09:00:00,35797.46000000,35912.99000000,35565.76000000,35646.61000000,2168.10323400,77474667.42823030,36416
1624089600000,2021-06-19 08:00:00,35785.95000000,35950.00000000,35588.24000000,35797.45000000,2360.38441000,84465547.32689079,38924
1624086000000,2021-06-19 07:00:00,35773.58000000,35846.02000000,35437.50000000,35785.96000000,2378.30605500,84761997.15204516,56980
1624082400000,2021-06-19 06:00:00,35521.21000000,35873.90000000,35450.00000000,35773.58000000,3246.49755800,115727228.54382107,67326
1624078800000,2021-06-19 05:00:00,35185.48000000,35562.07000000,35185.48000000,35521.21000000,2671.80803100,94591639.79336961,49038
1624075200000,2021-06-19 04:00:00,35103.44000000,35562.59000000,34961.39000000,35185.51000000,4282.34489200,150483456.01112355,60643
1624071600000,2021-06-19 03:00:00,35491.18000000,35569.02000000,34803.52000000,35103.44000000,6532.10078200,229430695.84821942,94765
1624068000000,2021-06-19 02:00:00,36110.42000000,36226.21000000,35428.00000000,35491.18000000,2715.06469700,97085144.05702077,49457
1624064400000,2021-06-19 01:00:00,35744.10000000,36297.30000000,35713.26000000,36110.43000000,2852.70518200,102988251.89962023,53287
1624060800000,2021-06-19 00:00:00,35820.48000000,35937.05000000,35640.44000000,35744.10000000,2064.27767500,73847225.42127539,46854
1624057200000,2021-06-18 23:00:00,35620.18000000,35928.39000000,35388.24000000,35819.84000000,2438.44509700,86983569.81236258,47684
1624053600000,2021-06-18 22:00:00,35650.02000000,35664.28000000,35332.01000000,35620.18000000,1730.28680300,61390246.53898169,35338
1624050000000,2021-06-18 21:00:00,35497.97000000,35734.18000000,35372.36000000,35650.01000000,2515.57029000,89452712.95427088,57204
1624046400000,2021-06-18 20:00:00,35323.65000000,35866.32000000,35232.26000000,35497.97000000,4229.15555100,150579808.36539898,76605
1624042800000,2021-06-18 19:00:00,35289.52000000,35759.32000000,35180.71000000,35327.24000000,4698.28803900,166490898.79926500,78021
1624039200000,2021-06-18 18:00:00,36219.12000000,36361.13000000,35129.29000000,35289.53000000,9879.69452400,352855655.88754312,157740
