15.01.2019 22:00;356726;358109;356726;357427;6,13E+11
15.01.2019 21:00;356913;357551;356462;356726;1,75E+12
15.01.2019 20:00;363244;363485;35410;356913;7,00E+12
15.01.2019 19:00;363134;363434;362129;363244;1,46E+12
15.01.2019 18:00;363498;363545;362649;363134;3,74E+12
15.01.2019 17:00;363192;363542;362536;363498;2,06E+12
15.01.2019 16:00;3,64E+16;364046;36251;363192;2,52E+12
15.01.2019 15:00;36560;366883;360852;3,64E+16;3,15E+12
15.01.2019 14:00;365923;365923;36500;36560;2,49E+11
15.01.2019 13:00;363742;366932;363554;365923;2,13E+12
15.01.2019 12:00;364701;364744;363012;363742;1,88E+12
15.01.2019 11:00;36460;364999;36444;364701;4,39E+11
15.01.2019 10:00;36400;36460;363219;36460;1,37E+12
15.01.2019 09:00;366266;366267;362477;36400;4,00E+12
15.01.2019 08:00;366727;366751;365621;366266;1,23E+12
15.01.2019 07:00;365533;366727;365533;366727;4,47E+11
15.01.2019 06:00;366153;36628;365518;365533;1,25E+12
15.01.2019 05:00;366628;366934;36600;366153;4,60E+11
15.01.2019 04:00;36693;367084;36650;366628;5,90E+11
15.01.2019 03:00;367112;367495;36650;36693;1753359988
15.01.2019 02:00;367228;367439;366984;367112;3,11E+11
15.01.2019 01:00;36710;368259;367035;367228;5,47E+11
15.01.2019 00:00;366289;367714;366289;36710;2,03E+11
14.01.2019 23:00;366209;367542;366093;366289;8,94E+11
14.01.2019 22:00;366647;367108;365532;366209;7,10E+11
14.01.2019 21:00;367274;36786;364302;366647;3,35E+12
14.01.2019 20:00;368128;371316;366667;367274;1,49E+12
14.01.2019 19:00;367465;368404;367312;368128;5,51E+11
14.01.2019 18:00;367372;369034;366902;367465;1,30E+12
14.01.2019 17:00;366071;367548;366028;367372;1,07E+12
14.01.2019 16:00;366966;370471;365826;366071;3,08E+12
14.01.2019 15:00;353808;368872;353761;366966;9,35E+12
14.01.2019 14:00;353606;354018;352902;353808;1,86E+11
14.01.2019 13:00;354158;35520;353606;353606;3,57E+11
14.01.2019 12:00;352706;354643;352684;354158;2,85E+11
14.01.2019 11:00;35300;35340;352511;352706;20802645752
14.01.2019 10:00;35350;35650;352851;35300;9975622515
14.01.2019 09:00;353481;354268;353339;35350;5211367419
14.01.2019 08:00;353658;353961;353322;353481;1641426474
14.01.2019 07:00;35420;354843;353657;353658;4,74E+11
14.01.2019 06:00;353322;354533;353322;35420;7,12E+11
14.01.2019 05:00;352933;35400;35284;353322;8,55E+11
14.01.2019 04:00;352025;353093;352024;352933;2,24E+11
14.01.2019 03:00;352173;352239;351922;352025;1,91E+11
14.01.2019 02:00;352024;352674;351914;352173;4,04E+11
14.01.2019 01:00;351499;352513;351352;352024;6,50E+11
14.01.2019 00:00;351408;351965;350684;351499;4,93E+11
13.01.2019 23:00;350452;351408;349075;351408;1,09E+12
13.01.2019 22:00;351976;352042;35044;350452;1,70E+11
13.01.2019 21:00;349865;353568;348789;351976;78332561721
13.01.2019 20:00;350775;350993;34986;349865;53178673671
13.01.2019 19:00;350526;351425;350282;350775;3,96E+11
13.01.2019 18:00;351556;352233;35031;350526;2,18E+11
13.01.2019 17:00;350672;352425;348433;351556;1,16E+12
13.01.2019 16:00;361309;361309;35000;350672;8,97E+12
13.01.2019 15:00;361442;361442;360506;361309;4,64E+11
13.01.2019 14:00;362212;362212;361001;361442;1,29E+11
13.01.2019 13:00;36197;362311;361473;362212;1151017834
13.01.2019 12:00;361482;364454;359001;36197;1,18E+12
13.01.2019 11:00;361695;361767;361129;361482;1,19E+11
13.01.2019 10:00;361724;361783;361071;361695;71249503547
13.01.2019 09:00;360973;361798;360499;361724;2303675862
13.01.2019 08:00;36129;361772;36087;360973;1,78E+11
13.01.2019 07:00;361091;361291;360499;36129;26150582945
13.01.2019 06:00;361556;361664;360652;361091;2,49E+11
13.01.2019 05:00;361715;362231;36150;361556;37155861688
13.01.2019 04:00;362483;362751;36160;361715;62489154144
13.01.2019 03:00;361931;362552;361859;362483;1,67E+11
13.01.2019 02:00;360213;361931;360213;361931;46165368762
13.01.2019 01:00;360769;361001;359172;360213;2,13E+12
13.01.2019 00:00;361882;361957;360531;360769;3,63E+11
12.01.2019 23:00;362456;362552;360002;361882;4,23E+11
12.01.2019 22:00;362917;36490;361708;362456;2,09E+11
12.01.2019 21:00;363307;363914;362784;362917;1,91E+11
12.01.2019 20:00;36300;363461;362151;363307;1,84E+11
12.01.2019 19:00;362973;363653;362595;36300;4,17E+11
12.01.2019 18:00;36480;36480;36297;362973;5,06E+11
12.01.2019 17:00;362863;36480;362863;36480;3955551
12.01.2019 16:00;362863;362863;362863;362863;0
12.01.2019 15:00;362862;362862;362862;362862;0
12.01.2019 14:00;362425;362862;362215;362862;3,79E+11
12.01.2019 13:00;362153;362613;361201;362425;4,21E+11
12.01.2019 12:00;361776;36483;35615;362153;2,70E+11
12.01.2019 11:00;361519;36208;361119;361776;1279944122
12.01.2019 10:00;362081;36243;361519;361519;5815405714
12.01.2019 09:00;361812;36218;360238;362081;8,37E+11
12.01.2019 08:00;362582;362582;361714;361812;6707932589
12.01.2019 07:00;362162;362639;361698;362582;44114859546
12.01.2019 06:00;363681;363682;361526;362162;5,72E+11
12.01.2019 05:00;362999;363682;362999;363681;73943933373
12.01.2019 04:00;364107;364107;362999;362999;1,45E+12
12.01.2019 03:00;363671;364198;363455;364107;9313890408
12.01.2019 02:00;363169;363692;362652;363671;1,97E+11
12.01.2019 01:00;363524;363957;362337;363169;4,50E+11
12.01.2019 00:00;363728;36500;362682;363524;1,04E+12
11.01.2019 23:00;362021;36500;357701;363728;2,53E+12
11.01.2019 22:00;364989;365342;361293;362021;2,14E+12
11.01.2019 21:00;365511;36950;364439;364989;2,59E+12
11.01.2019 20:00;365337;36660;365199;365511;8,69E+11
11.01.2019 19:00;365317;36561;365145;365337;6,71E+11
11.01.2019 18:00;365226;365906;36450;365317;9,36E+11
11.01.2019 17:00;364437;36581;364368;365226;8,61E+11
11.01.2019 16:00;363655;366634;36365;364437;1,29E+12
11.01.2019 15:00;364367;365315;363655;363655;7,93E+11
11.01.2019 14:00;361996;36580;361558;364367;1,31E+12
11.01.2019 13:00;363376;363697;361996;361996;5,48E+11
11.01.2019 12:00;363998;363998;361795;363376;1,24E+12
11.01.2019 11:00;362948;363998;362948;363998;8,63E+11
11.01.2019 10:00;363429;364088;361187;362948;1,54E+12
11.01.2019 09:00;364218;365307;363429;363429;1,05E+12
11.01.2019 08:00;36400;36745;363712;364218;3,80E+12
11.01.2019 07:00;362433;36400;361934;36400;1,40E+12
11.01.2019 06:00;361463;363205;361298;362433;3,05E+11
11.01.2019 05:00;360893;36200;360615;361463;1,14E+12
11.01.2019 04:00;362094;362094;35893;360893;2,72E+12
11.01.2019 03:00;36201;362499;361694;362094;1,17E+12
11.01.2019 02:00;36331;363891;36201;36201;2,02E+12
11.01.2019 01:00;363876;365107;363001;36331;5,11E+11
11.01.2019 00:00;362676;365685;36080;363876;1,42E+12
10.01.2019 23:00;362636;363671;362272;362676;8,51E+11
10.01.2019 22:00;363163;363163;361356;362636;1,46E+12
10.01.2019 21:00;362697;363642;36208;363163;1,53E+12
10.01.2019 20:00;363821;364995;362619;362697;2,69E+12
10.01.2019 19:00;361094;363998;358328;363821;4,92E+12
10.01.2019 18:00;36100;36150;36000;361094;1,49E+12
10.01.2019 17:00;362001;36217;360095;36100;3,08E+12
10.01.2019 16:00;378146;378146;35660;362001;1,74E+13
10.01.2019 15:00;378002;37950;377522;378146;1,77E+12
10.01.2019 14:00;377839;378351;377101;378002;9,39E+11
10.01.2019 13:00;378138;37869;376641;377839;1,30E+12
10.01.2019 12:00;37900;379468;377501;378138;1,48E+11
10.01.2019 11:00;377585;37905;377224;37900;1,25E+12
10.01.2019 10:00;378111;379124;37750;377585;8,25E+11
10.01.2019 09:00;378996;379132;376367;378111;2,74E+12
10.01.2019 08:00;380404;380584;378021;378996;1,42E+12
10.01.2019 07:00;381362;381481;37863;380404;2,38E+12
10.01.2019 06:00;402737;402813;37568;381362;1,68E+12
10.01.2019 05:00;40255;403461;40201;402737;1,38E+12
10.01.2019 04:00;40130;40255;40130;40255;1,82E+11
10.01.2019 03:00;401736;402343;40122;40130;1,20E+11
10.01.2019 02:00;40210;40210;401152;401736;7,48E+11
10.01.2019 01:00;40200;402999;401898;40210;6,98E+11
10.01.2019 00:00;400067;40200;400067;40200;5,56E+11
09.01.2019 23:00;401107;401377;399901;400067;1,61E+12
09.01.2019 22:00;400396;401748;40000;401107;2,84E+12
09.01.2019 21:00;400954;402702;399502;400396;1,64E+12
09.01.2019 20:00;401252;401401;399999;400954;1,46E+12
09.01.2019 19:00;400801;401368;400429;401252;5,88E+11
09.01.2019 18:00;40020;401239;40004;400801;1,36E+12
09.01.2019 17:00;399791;400265;39900;40020;1,23E+12
09.01.2019 16:00;39900;400968;39900;399791;8,01E+11
09.01.2019 15:00;39895;400364;398144;39900;1,41E+12
09.01.2019 14:00;400414;400737;397501;39895;1,30E+12
09.01.2019 13:00;401557;401557;399099;400414;1,04E+12
09.01.2019 12:00;402549;40296;39801;401557;1,98E+12
09.01.2019 11:00;401369;404482;401307;402549;2,00E+12
09.01.2019 10:00;401345;402148;400968;401369;3,53E+11
09.01.2019 09:00;401595;402687;401251;401345;2,48E+12
09.01.2019 08:00;401834;402145;400391;401595;8,06E+11
09.01.2019 07:00;401684;402487;401394;401834;5,57E+11
09.01.2019 06:00;40185;40194;40085;401684;9,25E+11
09.01.2019 05:00;402744;402887;401752;40185;5,37E+11
09.01.2019 04:00;401951;403647;401901;402744;2,61E+11
09.01.2019 03:00;401665;403152;401664;401951;1,21E+12
09.01.2019 02:00;401623;402856;401582;401665;6,74E+11
09.01.2019 01:00;399091;402833;398082;401623;2,03E+12
09.01.2019 00:00;399224;40025;396492;399091;9,98E+11
08.01.2019 23:00;399916;40050;398706;399224;3,56E+12
08.01.2019 22:00;399916;399916;39900;399916;5,85E+11
08.01.2019 21:00;400501;401248;399863;399916;7,68E+11
08.01.2019 20:00;401501;402007;400234;400501;8,90E+11
08.01.2019 19:00;400655;401969;39981;401501;1,51E+12
08.01.2019 18:00;400501;401217;399118;400655;2,00E+12
08.01.2019 17:00;400694;401999;400457;400501;2,04E+12
08.01.2019 16:00;403352;404378;398484;400694;3,60E+12
08.01.2019 15:00;405328;411212;401425;403352;8,93E+12
08.01.2019 14:00;406354;406354;405023;405328;1,13E+12
08.01.2019 13:00;402501;406851;402501;406354;2,65E+12
08.01.2019 12:00;403194;403666;402077;402501;2,67E+12
08.01.2019 11:00;400894;404999;39933;403194;3,71E+12
08.01.2019 10:00;400249;400894;39936;400894;1,91E+12
08.01.2019 09:00;39985;400706;39900;400249;1,74E+12
08.01.2019 08:00;397881;401176;397831;39985;6,99E+11
08.01.2019 07:00;398821;399317;397774;397881;2,17E+12
08.01.2019 06:00;397532;398821;396739;398821;6,92E+11
08.01.2019 05:00;398242;398242;397263;397532;1,62E+12
08.01.2019 04:00;39808;398522;397506;398242;1,19E+12
08.01.2019 03:00;398273;398973;397775;39808;1,07E+12
08.01.2019 02:00;399888;40010;39500;398273;2,03E+11
08.01.2019 01:00;401366;401367;399365;399888;5,23E+11
08.01.2019 00:00;400747;402037;400643;401366;1,32E+12
07.01.2019 23:00;400289;400747;398648;400747;4,95E+11
07.01.2019 22:00;400501;400584;39910;400289;9,13E+11
07.01.2019 21:00;400574;401601;40050;400501;7,76E+11
07.01.2019 20:00;402502;402608;400001;400574;1,04E+12
07.01.2019 19:00;401494;402502;40136;402502;4,55E+11
07.01.2019 18:00;401501;402999;401337;401494;1,05E+12
07.01.2019 17:00;402025;402498;397736;401501;3,52E+12
07.01.2019 16:00;401111;402469;400738;402025;7,07E+11
07.01.2019 15:00;402555;403251;40060;401111;1,29E+12
07.01.2019 14:00;402209;403702;401549;402555;1,65E+12
07.01.2019 13:00;399591;402211;399591;402209;5,92E+11
07.01.2019 12:00;401755;40215;399591;399591;2,56E+12
07.01.2019 11:00;400479;401755;400329;401755;1,35E+11
07.01.2019 10:00;39975;404737;399515;400479;3,91E+12
07.01.2019 09:00;404467;404693;396845;39975;4,55E+12
07.01.2019 08:00;403651;40500;403294;404467;1,67E+12
07.01.2019 07:00;403012;403952;402763;403651;2,37E+11
07.01.2019 06:00;40370;404049;402793;403012;2,01E+12
07.01.2019 05:00;402779;40370;402141;40370;7,35E+11
07.01.2019 04:00;403417;404049;402414;402779;2,54E+12
07.01.2019 03:00;402776;403851;402636;403417;9,98E+11
07.01.2019 02:00;403454;403541;401734;402776;2,94E+12
07.01.2019 01:00;405392;405392;402501;403454;5,68E+11
07.01.2019 00:00;404101;406996;404101;405392;6,50E+11
06.01.2019 23:00;40300;406543;402924;404101;8,79E+11
06.01.2019 22:00;403274;404424;40250;40300;5,91E+11
06.01.2019 21:00;403514;404091;402797;403274;7,55E+11
06.01.2019 20:00;405304;406002;403257;403514;3,48E+11
06.01.2019 19:00;405099;406127;404925;405304;4,05E+11
06.01.2019 18:00;406385;407904;403811;405099;3,04E+12
06.01.2019 17:00;383513;407784;383188;406385;1,27E+13
06.01.2019 16:00;382677;383551;382525;383513;77646842912
06.01.2019 15:00;382324;384154;38225;382677;5,81E+11
06.01.2019 14:00;381932;382538;381149;382324;8,59E+11
06.01.2019 13:00;381348;382455;381165;381932;1758514811
06.01.2019 12:00;382782;383368;380962;381348;258095275
06.01.2019 11:00;381819;383599;381819;382782;555771331
06.01.2019 10:00;380001;383256;379799;381819;5,43E+11
06.01.2019 09:00;379766;380311;379576;380001;1,45E+11
06.01.2019 08:00;379184;379766;378695;379766;1,15E+11
06.01.2019 07:00;379779;37991;378319;379184;7,90E+11
06.01.2019 06:00;379812;380342;379515;379779;4953399212
06.01.2019 05:00;379595;380805;379385;379812;6,08E+11
06.01.2019 04:00;379724;379864;379344;379595;1,89E+11
06.01.2019 03:00;379455;38019;378911;379724;1,60E+11
06.01.2019 02:00;378611;379556;375679;379455;6,21E+11
06.01.2019 01:00;380893;380893;378074;378611;22177237984
06.01.2019 00:00;379741;381094;379102;380893;4,93E+11
05.01.2019 23:00;380213;380213;378931;379741;1,05E+11
05.01.2019 22:00;383799;383839;37800;380213;1,78E+12
05.01.2019 21:00;383501;384034;38350;383799;71411779715
05.01.2019 20:00;384595;384595;383001;383501;2,53E+11
05.01.2019 19:00;384221;38498;383266;384595;5,30E+11
05.01.2019 18:00;383268;384463;382672;384221;7,59E+11
05.01.2019 17:00;383421;384064;382794;383268;7,09E+11
05.01.2019 16:00;382508;384023;382001;383421;9,40E+11
05.01.2019 15:00;382738;384949;382508;382508;8,95E+11
05.01.2019 14:00;382658;38311;38200;382738;1,35E+12
05.01.2019 13:00;383757;38380;38228;382658;9,20E+11
05.01.2019 12:00;383513;384374;383513;383757;94747879
05.01.2019 11:00;38269;384366;382608;383513;7,55E+11
05.01.2019 10:00;382882;382882;381164;38269;8,75E+11
05.01.2019 09:00;383178;383178;382249;382882;7,18E+11
05.01.2019 08:00;381514;383178;38123;383178;1275712945
05.01.2019 07:00;382947;383391;38123;381514;1,50E+12
05.01.2019 06:00;385872;385872;381631;382947;11322795351
05.01.2019 05:00;383957;38595;383957;385872;6,71E+11
05.01.2019 04:00;384142;385093;383244;383957;7,87E+11
05.01.2019 03:00;384157;38492;382779;384142;53970228718
05.01.2019 02:00;384931;385608;383901;384157;2,57E+11
05.01.2019 01:00;382019;38570;382019;384931;82487704
05.01.2019 00:00;382147;382147;381589;382019;1109524
04.01.2019 23:00;382818;38330;382143;382147;3,67E+11
04.01.2019 22:00;383565;384399;381255;382818;1,24E+12
04.01.2019 21:00;378854;38503;378639;383565;1,44E+12
04.01.2019 20:00;376661;380998;375607;378854;2,37E+12
04.01.2019 19:00;37536;376977;37536;376661;1,81E+12
04.01.2019 18:00;377255;377263;37536;37536;5,35E+11
04.01.2019 17:00;376905;377682;37630;377255;2,13E+12
04.01.2019 16:00;375095;377209;37439;376905;1,51E+12
04.01.2019 15:00;374962;375318;373714;375095;1,05E+12
04.01.2019 14:00;377557;378268;373215;374962;9,04E+11
04.01.2019 13:00;37854;37854;37741;377557;3,93E+11
04.01.2019 12:00;37800;379368;376105;37854;3095155971
04.01.2019 11:00;379513;380078;37800;37800;49142691571
04.01.2019 10:00;378383;379513;377939;379513;4,33E+11
04.01.2019 09:00;379424;379552;377807;378383;8,45E+11
04.01.2019 08:00;380465;38196;379424;379424;15103981722
04.01.2019 07:00;380259;382001;379777;380465;2,17E+12
04.01.2019 06:00;379424;381327;379424;380259;4,60E+11
04.01.2019 05:00;379301;380277;378585;379424;4,11E+11
04.01.2019 04:00;379654;38130;377768;379301;4,18E+11
04.01.2019 03:00;37770;380691;377478;379654;8,18E+11
04.01.2019 02:00;37830;378365;377501;37770;2,38E+11
04.01.2019 01:00;376505;37927;376505;37830;1,28E+11
04.01.2019 00:00;378691;378691;37550;376505;1,32E+12
03.01.2019 23:00;379635;379635;37816;378691;1,38E+12
03.01.2019 22:00;379639;37990;377921;379635;9,77E+11
03.01.2019 21:00;379986;380699;379202;379639;7,26E+11
03.01.2019 20:00;377638;38000;377638;379986;4,96E+11
03.01.2019 19:00;378137;378732;37700;377638;6,99E+11
03.01.2019 18:00;377855;378321;376772;378137;2,29E+12
03.01.2019 17:00;376961;378711;376289;377855;1,20E+12
03.01.2019 16:00;384037;384037;37601;376961;3,38E+12
03.01.2019 15:00;383648;384897;382794;384037;9,63E+11
03.01.2019 14:00;384677;384677;383001;383648;8,08E+11
03.01.2019 13:00;384725;38500;383851;384677;8,03E+11
03.01.2019 12:00;383308;38500;382862;384725;27156291216
03.01.2019 11:00;383469;38370;382335;383308;2,70E+12
03.01.2019 10:00;38323;384161;383093;383469;27541916221
03.01.2019 09:00;383039;383588;381035;38323;3,68E+12
03.01.2019 08:00;384645;384874;382794;383039;15786939337
03.01.2019 07:00;384373;385673;384373;384645;5337239148
03.01.2019 06:00;38500;38500;383701;384373;7,76E+11
03.01.2019 05:00;386094;386496;382963;38500;2,57E+12
03.01.2019 04:00;387175;387872;386092;386094;2,11E+12
03.01.2019 03:00;386502;387446;38650;387175;3,05E+11
03.01.2019 02:00;386603;387311;38650;386502;2,76E+12
03.01.2019 01:00;386702;387326;385006;386603;6,35E+11
03.01.2019 00:00;389045;389417;386701;386702;3,79E+12
02.01.2019 23:00;389395;391199;388305;389045;8,08E+11
02.01.2019 22:00;388541;39000;387398;389395;1,07E+12
02.01.2019 21:00;387651;389999;386078;388541;8,28E+11
02.01.2019 20:00;384452;387651;383983;387651;1,81E+12
02.01.2019 19:00;384954;384955;382201;384452;1,57E+12
02.01.2019 18:00;384786;385199;383002;384954;1,82E+12
02.01.2019 17:00;384974;386574;383228;384786;1,46E+12
02.01.2019 16:00;381793;388636;381218;384974;4,46E+12
02.01.2019 15:00;382685;383149;380826;381793;1,47E+12
02.01.2019 14:00;38397;384344;381214;382685;1,89E+12
02.01.2019 13:00;380762;38500;380762;38397;2,78E+12
02.01.2019 12:00;380779;381114;379571;380762;1,70E+12
02.01.2019 11:00;380253;382371;379658;380779;1,20E+12
02.01.2019 10:00;378873;381239;378823;380253;1,08E+12
02.01.2019 09:00;380187;380205;378873;378873;11911888226
02.01.2019 08:00;379363;381188;378701;380187;1,35E+12
02.01.2019 07:00;377836;379738;377672;379363;1,33E+12
02.01.2019 06:00;379541;379876;376385;377836;2,62E+12
02.01.2019 05:00;379451;379943;378974;379541;23652125471
02.01.2019 04:00;379626;380501;378876;379451;1,34E+12
02.01.2019 03:00;38000;380914;379509;379626;9,20E+11
02.01.2019 02:00;379367;380416;379062;38000;1,56E+12
02.01.2019 01:00;380145;380691;379149;379367;7,02E+11
02.01.2019 00:00;382363;383318;37909;380145;1,93E+12
01.01.2019 23:00;372051;384085;371868;382363;4,07E+12
01.01.2019 22:00;371805;372647;370882;372051;9,69E+11
01.01.2019 21:00;372663;373851;371358;371805;3,39E+11
01.01.2019 20:00;36980;373274;369753;372663;1,89E+11
01.01.2019 19:00;365936;36980;365936;36980;7,38E+11
01.01.2019 18:00;369002;369002;363683;365936;9,07E+11
01.01.2019 17:00;369179;36981;367299;369002;16782604476
01.01.2019 16:00;367996;369307;367263;369179;2,90E+11
01.01.2019 15:00;369635;369635;367082;367996;5,01E+11
01.01.2019 14:00;371786;371786;367231;369635;2,61E+12
01.01.2019 13:00;371067;374936;370439;371786;9810810457
01.01.2019 12:00;37052;371647;369394;371067;3,26E+11
01.01.2019 11:00;370123;371415;370123;37052;7,13E+11
01.01.2019 10:00;368973;370675;368973;370123;3,51E+11
01.01.2019 09:00;370712;37120;368962;368973;5085097189
01.01.2019 08:00;369911;372136;369861;370712;7,27E+11
01.01.2019 07:00;369065;371769;368807;369911;1,17E+11
01.01.2019 06:00;369022;369414;368339;369065;1,48E+12
01.01.2019 05:00;368301;369117;368125;369022;1,50E+12
01.01.2019 04:00;368369;37000;366899;368301;2,21E+12
01.01.2019 03:00;36732;368452;36732;368369;6,84E+11
01.01.2019 02:00;367918;36800;357718;36732;6,34E+12
01.01.2019 01:00;369616;369635;366691;367918;1,49E+12
01.01.2019 00:00;369235;37000;368077;369616;5,85E+11
31.12.2018 23:00;367632;369795;367632;369235;3,26E+12
31.12.2018 22:00;367509;368088;366059;367632;28662850679
31.12.2018 21:00;36780;368459;36656;367509;1,50E+11
31.12.2018 20:00;369139;369139;366211;36780;2,45E+12
31.12.2018 19:00;375201;375301;362193;369139;7,08E+12
31.12.2018 18:00;374649;375631;374396;375201;1,27E+12
31.12.2018 17:00;375596;37600;373047;374649;3,15E+11
31.12.2018 16:00;37660;378883;374215;375596;1,60E+12
31.12.2018 15:00;37820;37992;37365;37660;3,47E+12
31.12.2018 14:00;37528;37940;374999;37820;5,34E+11
31.12.2018 13:00;375384;376222;374899;37528;4,15E+11
31.12.2018 12:00;374525;375829;373688;375384;6,72E+11
31.12.2018 11:00;379957;379957;37050;374525;19684712355
31.12.2018 10:00;38000;380508;37950;379957;1,58E+12
31.12.2018 09:00;378332;38205;378138;38000;1,10E+12
31.12.2018 08:00;37829;378449;376957;378332;9472034917
31.12.2018 07:00;378632;378898;378121;37829;47005935967
31.12.2018 06:00;378189;378693;377695;378632;3,51E+11
31.12.2018 05:00;378652;378652;377081;378189;4,26E+11
31.12.2018 04:00;378493;379228;377807;378652;8,84E+11
31.12.2018 03:00;37716;37859;376831;378493;6,85E+11
31.12.2018 02:00;379315;379589;375818;37716;1,45E+12
31.12.2018 01:00;382267;382716;377949;379315;1,51E+11
31.12.2018 00:00;382696;383791;381415;382267;1,30E+12
30.12.2018 23:00;38220;384811;381215;382696;1,65E+12
30.12.2018 22:00;382409;382868;381138;38220;4,73E+11
30.12.2018 21:00;381593;385297;37905;382409;1,27E+12
30.12.2018 20:00;38105;38200;378623;381593;3,63E+11
30.12.2018 19:00;380925;383144;375871;38105;1326065617
30.12.2018 18:00;381502;382158;379714;380925;7,39E+11
30.12.2018 17:00;38050;382342;379783;381502;8,95E+11
30.12.2018 16:00;379471;38050;379406;38050;3,83E+11
30.12.2018 15:00;380943;383782;379471;379471;5,56E+11
30.12.2018 14:00;379527;38111;377619;380943;2703880938
30.12.2018 13:00;380453;382292;378964;379527;3428285803
30.12.2018 12:00;382219;386493;37301;380453;2,33E+12
30.12.2018 11:00;382921;384682;38182;382219;8746856485
30.12.2018 10:00;383347;383872;382076;382921;1,23E+12
30.12.2018 09:00;380269;38578;377602;383347;2,10E+12
30.12.2018 08:00;375334;380359;374905;380269;5,88E+11
30.12.2018 07:00;375722;37600;37520;375334;1,81E+11
30.12.2018 06:00;375451;376742;374716;375722;1,45E+12
30.12.2018 05:00;376035;37618;374343;375451;1,65E+11
30.12.2018 04:00;37349;376035;372718;376035;3,06E+11
30.12.2018 03:00;37330;374121;372683;37349;4,69E+11
30.12.2018 02:00;373258;374471;373138;37330;7,55E+11
30.12.2018 01:00;372177;374309;372162;373258;6,80E+11
30.12.2018 00:00;372957;37580;369101;372177;2,68E+12
29.12.2018 23:00;38900;393721;37000;372957;5,04E+12
29.12.2018 22:00;390434;391471;38900;38900;1,14E+12
29.12.2018 21:00;385693;393134;385693;390434;4,68E+12
29.12.2018 20:00;383942;387204;38389;385693;7,92E+11
29.12.2018 19:00;383517;383942;382617;383942;5,55E+11
29.12.2018 18:00;38400;384843;382119;383517;5,94E+11
29.12.2018 17:00;38320;384633;38182;38400;1,32E+12
29.12.2018 16:00;38700;38700;381315;38320;1,62E+12
29.12.2018 15:00;386393;388318;386168;38700;5,77E+11
29.12.2018 14:00;387425;388684;385071;386393;6,86E+11
29.12.2018 13:00;387596;388494;385905;387425;10525729682
29.12.2018 12:00;38662;388545;385531;387596;2,44E+11
29.12.2018 11:00;38540;38715;385332;38662;5,50E+11
29.12.2018 10:00;388558;388733;383819;38540;10710919835
29.12.2018 09:00;389676;393542;387564;388558;6994640401
29.12.2018 08:00;390454;390771;388863;389676;10529363067
29.12.2018 07:00;388435;39200;38750;390454;1,43E+12
29.12.2018 06:00;387321;389046;38682;388435;1,41E+12
29.12.2018 05:00;388639;388814;387143;387321;4889829298
29.12.2018 04:00;388425;38920;386965;388639;1,35E+12
29.12.2018 03:00;388201;38920;387772;388425;1,82E+12
29.12.2018 02:00;389917;389917;38000;388201;2,16E+12
29.12.2018 01:00;389383;391949;377551;389917;1,27E+12
29.12.2018 00:00;38892;39200;38870;389383;1,10E+12
28.12.2018 23:00;387336;389361;38462;38892;6,64E+11
28.12.2018 22:00;389318;39000;386833;387336;1,03E+12
28.12.2018 21:00;390595;391981;388874;389318;73158935814
28.12.2018 20:00;388345;391126;387118;390595;1,54E+12
28.12.2018 19:00;386433;396523;386219;388345;7,04E+11
28.12.2018 18:00;385269;386818;384278;386433;1,00E+12
28.12.2018 17:00;385274;386695;383427;385269;1,43E+12
28.12.2018 16:00;382514;390364;382514;385274;3,12E+12
28.12.2018 15:00;360846;387517;360846;382514;1,52E+13
28.12.2018 14:00;36124;361513;360477;360846;1,04E+12
28.12.2018 13:00;36120;361777;360111;36124;1,07E+12
28.12.2018 12:00;36329;36329;36000;36120;7,12E+11
28.12.2018 11:00;361583;36329;360935;36329;1,68E+11
28.12.2018 10:00;362874;362874;360636;361583;1,45E+12
28.12.2018 09:00;361439;363523;36030;362874;20103279061
28.12.2018 08:00;360041;362072;359747;361439;3,00E+12
28.12.2018 07:00;35948;361576;359467;360041;1,04E+12
28.12.2018 06:00;359641;359962;357604;35948;1,45E+12
28.12.2018 05:00;359344;360665;359344;359641;73750217599
28.12.2018 04:00;359801;359989;359074;359344;98871066245
28.12.2018 03:00;360419;360813;359488;359801;7,21E+11
28.12.2018 02:00;359238;360716;359238;360419;6,21E+11
28.12.2018 01:00;360839;361058;359238;359238;4,34E+11
28.12.2018 00:00;358867;361837;35870;360839;9,48E+11
27.12.2018 23:00;359078;359078;356853;358867;9,94E+11
27.12.2018 22:00;358643;35920;357281;359078;2,29E+12
27.12.2018 21:00;358013;360668;357418;358643;2,99E+12
27.12.2018 20:00;360656;361124;356786;358013;3,86E+12
27.12.2018 19:00;373954;374036;35901;360656;6,58E+12
27.12.2018 18:00;374719;374879;372429;373954;1,88E+12
27.12.2018 17:00;37433;375012;373901;374719;1,05E+12
27.12.2018 16:00;373956;376003;373956;37433;9,16E+11
27.12.2018 15:00;374745;374895;372064;373956;2,11E+12
27.12.2018 14:00;375516;375775;37345;374745;1,59E+12
27.12.2018 13:00;374558;377599;374198;375516;2,32E+12
27.12.2018 12:00;374702;375399;37400;374558;2,27E+12
27.12.2018 11:00;372516;375645;37150;374702;3,21E+12
27.12.2018 10:00;374387;376686;372335;372516;2,19E+12
27.12.2018 09:00;372968;375811;372582;374387;3,08E+12
27.12.2018 08:00;374131;375998;372703;372968;38530731918
