,,timestamp,Open,High,Low,Close,Volume,ema,sma,bb_high_indicator,bb_low_indicator
1601737200000.0,2020-10-03 15:00:00,10553.83,10531.03,10541.98,918.317494,9680752.46959305,15544.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601733600000.0,2020-10-03 14:00:00,10541.33,10524.58,10534.78,714.916127,7531477.39401547,14374.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601730000000.0,2020-10-03 13:00:00,10547.97,10518.73,10528.2,958.872148,10099543.76753803,14912.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601726400000.0,2020-10-03 12:00:00,10542.58,10517.87,10535.54,891.248492,9387433.80106484,16885.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601722800000.0,2020-10-03 11:00:00,10564.0,10528.18,10536.65,1073.444159,11315179.49871385,15865.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601719200000.0,2020-10-03 10:00:00,10549.32,10517.86,10549.31,847.011036,8922095.64896526,17780.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601715600000.0,2020-10-03 09:00:00,10539.04,10504.18,10527.64,912.460601,9601340.13402289,16089.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601712000000.0,2020-10-03 08:00:00,10550.95,10498.97,10507.66,1307.681403,13759158.25293102,20989.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601708400000.0,2020-10-03 07:00:00,10533.04,10512.64,10527.75,840.887639,8847945.6567816,14583.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601704800000.0,2020-10-03 06:00:00,10547.84,10496.46,10529.01,1163.292589,12238189.81534469,19861.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601701200000.0,2020-10-03 05:00:00,10563.24,10526.66,10537.02,971.642801,10240415.59021761,12944.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601697600000.0,2020-10-03 04:00:00,10560.0,10541.79,10558.01,623.580608,6580121.08651573,11457.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601694000000.0,2020-10-03 03:00:00,10562.01,10530.33,10552.24,795.969346,8395794.15342375,14501.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601690400000.0,2020-10-03 02:00:00,10547.9,10521.88,10540.34,689.095139,7259118.22069691,13492.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601686800000.0,2020-10-03 01:00:00,10556.3,10522.32,10538.07,813.380341,8572469.79307514,14343.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601683200000.0,2020-10-03 00:00:00,10576.87,10532.0,10544.92,906.615254,9564113.27949169,19170.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601679600000.0,2020-10-02 23:00:00,10577.53,10549.05,10570.4,739.030804,7806678.98317658,15347.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601676000000.0,2020-10-02 22:00:00,10580.0,10469.46,10551.02,1424.675263,15007464.68216905,27777.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,1.0,0.0
1601672400000.0,2020-10-02 21:00:00,10555.65,10463.02,10469.68,1427.455678,14997782.03552642,31420.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601668800000.0,2020-10-02 20:00:00,10555.21,10510.29,10540.71,1359.698298,14323311.62060496,21030.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601665200000.0,2020-10-02 19:00:00,10553.1,10512.04,10515.04,1186.916916,12500156.19801109,18443.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601661600000.0,2020-10-02 18:00:00,10554.0,10523.64,10553.11,1704.925832,17972448.48753724,21819.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,1.0,0.0
1601658000000.0,2020-10-02 17:00:00,10560.0,10518.29,10537.44,1362.611251,14362145.53287687,21652.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601654400000.0,2020-10-02 16:00:00,10563.0,10492.0,10543.69,2238.51818,23583332.36413207,33615.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,1.0,0.0
1601650800000.0,2020-10-02 15:00:00,10548.72,10505.56,10512.74,1809.916287,19057737.51477538,29884.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601647200000.0,2020-10-02 14:00:00,10552.41,10507.24,10522.13,2558.573342,26943798.23164263,38485.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,1.0,0.0
1601643600000.0,2020-10-02 13:00:00,10600.0,10436.06,10530.88,3824.738021,40190981.93024683,53416.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,1.0,0.0
1601640000000.0,2020-10-02 12:00:00,10495.29,10431.28,10489.27,2336.45213,24472180.88852449,30467.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601636400000.0,2020-10-02 11:00:00,10480.56,10432.72,10436.63,2128.067629,22252967.08572207,29280.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601632800000.0,2020-10-02 10:00:00,10468.77,10374.0,10461.14,2963.097682,30914858.01029716,45911.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601629200000.0,2020-10-02 09:00:00,10485.81,10420.0,10449.16,2574.561854,26895806.12072101,45944.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601625600000.0,2020-10-02 08:00:00,10495.0,10425.88,10455.46,2564.925303,26841522.93640934,43548.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601622000000.0,2020-10-02 07:00:00,10516.53,10471.21,10490.88,1942.448901,20381540.87430107,30318.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601618400000.0,2020-10-02 06:00:00,10528.56,10412.4,10501.48,2886.560666,30246038.23701087,45708.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601614800000.0,2020-10-02 05:00:00,10590.27,10385.02,10443.5,6219.059987,65086958.46790148,86160.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,1.0,0.0
1601611200000.0,2020-10-02 04:00:00,10664.64,10587.68,10590.02,1964.841208,20903562.84538262,25536.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601607600000.0,2020-10-02 03:00:00,10654.83,10603.07,10649.06,1299.978373,13808896.4595356,22651.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601604000000.0,2020-10-02 02:00:00,10621.81,10586.42,10604.29,1188.033468,12599134.60335305,17455.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601600400000.0,2020-10-02 01:00:00,10619.08,10587.18,10591.05,1098.20272,11645308.30325186,16654.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601596800000.0,2020-10-02 00:00:00,10619.14,10584.0,10592.27,1327.103912,14069766.8962556,24673.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601593200000.0,2020-10-01 23:00:00,10623.0,10594.2,10619.13,984.781082,10445608.45462181,18211.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601589600000.0,2020-10-01 22:00:00,10634.98,10573.52,10607.11,1399.77766,14858898.10227577,24069.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601586000000.0,2020-10-01 21:00:00,10630.33,10584.5,10585.3,1258.540215,13353636.63494732,26795.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601582400000.0,2020-10-01 20:00:00,10620.0,10567.37,10606.03,1727.558258,18290268.97243469,25144.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601578800000.0,2020-10-01 19:00:00,10638.8,10567.65,10617.74,3121.075423,33098119.86466259,37454.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601575200000.0,2020-10-01 18:00:00,10594.01,10464.01,10586.5,3554.259094,37453923.63280613,48152.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601571600000.0,2020-10-01 17:00:00,10538.24,10470.77,10482.39,4365.830262,45865148.59814073,65114.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601568000000.0,2020-10-01 16:00:00,10716.23,10437.0,10522.72,12324.310787,130372951.67110296,143406.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,1.0,0.0
1601564400000.0,2020-10-01 15:00:00,10883.66,10712.0,10716.23,3952.981122,42699836.05208846,47600.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601560800000.0,2020-10-01 14:00:00,10864.99,10831.16,10857.98,2437.024127,26446895.82714967,30459.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601557200000.0,2020-10-01 13:00:00,10895.63,10846.0,10860.0,2040.493213,22181226.7505028,27418.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601553600000.0,2020-10-01 12:00:00,10908.23,10860.25,10885.96,1769.55368,19259017.65803957,24228.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601550000000.0,2020-10-01 11:00:00,10904.33,10853.02,10903.16,1795.235435,19531602.07859081,22858.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601546400000.0,2020-10-01 10:00:00,10912.83,10842.16,10865.97,1854.848552,20162813.22181669,23561.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601542800000.0,2020-10-01 09:00:00,10903.01,10872.16,10896.77,1879.743386,20462830.09135225,26256.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601539200000.0,2020-10-01 08:00:00,10920.0,10811.52,10872.35,5197.35309,56523118.1024291,47917.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601535600000.0,2020-10-01 07:00:00,10839.92,10799.7,10824.75,1169.162524,12652653.69298374,18187.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601532000000.0,2020-10-01 06:00:00,10844.71,10811.72,10821.29,1746.032168,18908052.12762248,21284.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601528400000.0,2020-10-01 05:00:00,10826.0,10790.85,10821.07,1264.550975,13667900.67640555,18805.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601524800000.0,2020-10-01 04:00:00,10826.42,10795.78,10800.01,1082.441958,11701775.9557253,15304.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601521200000.0,2020-10-01 03:00:00,10824.22,10789.01,10798.18,939.599057,10151589.93963106,15810.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601517600000.0,2020-10-01 02:00:00,10857.47,10807.39,10817.14,1268.291734,13732338.45729383,18349.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601514000000.0,2020-10-01 01:00:00,10849.97,10786.74,10838.88,1604.12956,17352077.04854239,21685.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601510400000.0,2020-10-01 00:00:00,10826.19,10776.59,10788.06,2128.759531,22996705.85056913,26789.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601506800000.0,2020-09-30 23:00:00,10785.0,10735.51,10776.59,1235.545956,13302096.19063382,18398.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601503200000.0,2020-09-30 22:00:00,10760.86,10705.0,10745.86,953.566017,10241708.59576874,20523.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601499600000.0,2020-09-30 21:00:00,10742.68,10703.81,10710.92,975.829682,10461116.13653491,17830.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601496000000.0,2020-09-30 20:00:00,10728.77,10685.62,10706.34,1312.302402,14052779.0559192,21029.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601492400000.0,2020-09-30 19:00:00,10741.0,10682.28,10706.48,1927.644321,20650389.82829413,27527.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601488800000.0,2020-09-30 18:00:00,10774.76,10681.73,10731.1,2646.31839,28375580.2360275,34666.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601485200000.0,2020-09-30 17:00:00,10799.0,10754.71,10768.52,1477.493535,15911839.13218978,21704.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601481600000.0,2020-09-30 16:00:00,10787.63,10754.37,10784.13,2064.4389,22239032.4404516,25518.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601478000000.0,2020-09-30 15:00:00,10793.8,10747.15,10777.39,2133.437936,22986629.19013134,25496.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601474400000.0,2020-09-30 14:00:00,10760.0,10738.0,10747.28,1940.596767,20860845.25921224,26366.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601470800000.0,2020-09-30 13:00:00,10754.91,10720.93,10739.93,1664.188854,17868030.53351262,22901.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601467200000.0,2020-09-30 12:00:00,10747.0,10670.0,10728.0,1814.222033,19451410.00452519,25345.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601463600000.0,2020-09-30 11:00:00,10726.29,10680.0,10681.0,1630.316825,17449440.65630824,22883.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601460000000.0,2020-09-30 10:00:00,10728.54,10693.77,10721.84,1642.966751,17604484.77352128,23569.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601456400000.0,2020-09-30 09:00:00,10707.67,10665.13,10698.94,1830.441244,19562111.72125322,27640.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601452800000.0,2020-09-30 08:00:00,10730.0,10685.85,10707.67,1560.119905,16712484.03886901,22484.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601449200000.0,2020-09-30 07:00:00,10753.73,10690.38,10706.68,2030.403496,21765782.9587216,27409.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601445600000.0,2020-09-30 06:00:00,10735.39,10675.29,10718.8,1833.298961,19646392.7475983,27525.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601442000000.0,2020-09-30 05:00:00,10765.78,10698.31,10698.66,1318.207288,14151472.92612296,19754.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601438400000.0,2020-09-30 04:00:00,10760.0,10700.0,10752.79,1732.468863,18599678.17716347,23637.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601434800000.0,2020-09-30 03:00:00,10781.9,10737.01,10742.08,1682.991291,18118687.76461048,41901.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601431200000.0,2020-09-30 02:00:00,10827.56,10763.26,10774.47,1600.362974,17277231.20308477,31559.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601427600000.0,2020-09-30 01:00:00,10821.98,10772.32,10789.45,1307.081777,14116861.92677155,18442.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601424000000.0,2020-09-30 00:00:00,10849.34,10808.19,10809.17,1281.783154,13873610.78803743,21277.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601420400000.0,2020-09-29 23:00:00,10867.54,10764.0,10840.48,2214.320566,23981154.70061246,31910.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601416800000.0,2020-09-29 22:00:00,10780.84,10746.74,10763.99,937.01936,10088523.47637426,18620.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,1.0
1601413200000.0,2020-09-29 21:00:00,10783.45,10745.0,10770.31,1073.307778,11557143.41328359,19323.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601409600000.0,2020-09-29 20:00:00,10780.0,10738.97,10756.16,1739.657761,18714313.3689646,23213.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601406000000.0,2020-09-29 19:00:00,10766.0,10713.9,10737.49,1618.556189,17378326.74759474,22422.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601402400000.0,2020-09-29 18:00:00,10744.86,10673.5,10727.75,2058.619949,22057103.56239335,25008.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601398800000.0,2020-09-29 17:00:00,10696.79,10635.87,10675.37,2587.157598,27580666.88779035,35353.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,1.0,0.0
1601395200000.0,2020-09-29 16:00:00,10738.87,10664.78,10692.39,2880.120463,30810017.01087647,41698.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,1.0,0.0
1601391600000.0,2020-09-29 15:00:00,10772.89,10717.06,10725.94,1836.502235,19740613.11497863,24543.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601388000000.0,2020-09-29 14:00:00,10790.98,10739.44,10759.91,2155.471047,23202184.37419083,26749.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601384400000.0,2020-09-29 13:00:00,10769.66,10711.48,10757.5,2044.483625,21966658.40045109,29838.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601380800000.0,2020-09-29 12:00:00,10767.0,10738.88,10762.24,1656.824308,17818622.99699142,26782.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601377200000.0,2020-09-29 11:00:00,10797.0,10752.7,10758.92,1577.251854,16993427.79809463,21133.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601373600000.0,2020-09-29 10:00:00,10784.76,10717.18,10776.49,2033.927665,21868978.47854232,24400.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601370000000.0,2020-09-29 09:00:00,10760.0,10707.0,10721.56,1925.791485,20668915.76980005,27846.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601366400000.0,2020-09-29 08:00:00,10743.39,10713.41,10736.27,1688.353121,18119933.98898499,17325.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601362800000.0,2020-09-29 07:00:00,10745.42,10710.7,10726.99,1629.60076,17484054.73278657,20993.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601359200000.0,2020-09-29 06:00:00,10747.88,10668.26,10742.46,1762.273507,18868995.87786343,21307.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601355600000.0,2020-09-29 05:00:00,10700.0,10670.0,10680.87,1169.171984,12494919.04202064,19111.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601352000000.0,2020-09-29 04:00:00,10713.25,10687.89,10694.48,993.532506,10631885.02222846,15866.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601348400000.0,2020-09-29 03:00:00,10710.0,10682.23,10689.94,1101.546604,11782521.15674711,18759.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601344800000.0,2020-09-29 02:00:00,10704.35,10660.85,10689.37,1475.312529,15766556.06400315,23367.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601341200000.0,2020-09-29 01:00:00,10717.98,10676.09,10683.59,1702.732456,18212569.59794477,24431.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601337600000.0,2020-09-29 00:00:00,10732.02,10656.82,10710.43,2013.363049,21557736.87671098,27579.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601334000000.0,2020-09-28 23:00:00,10867.25,10626.0,10696.12,4787.339395,51426416.86635638,59971.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,1.0,0.0
1601330400000.0,2020-09-28 22:00:00,10885.51,10850.0,10867.0,929.36218,10100459.38899493,15199.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
1601326800000.0,2020-09-28 21:00:00,10888.59,10847.23,10885.08,933.965156,10151236.48350131,17952.0,<ta.trend.EMAIndicator object at 0x000002BD41B27370>,<ta.trend.SMAIndicator object at 0x000002BD5983D790>,0.0,0.0
